record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,is_impossible_attendance,attendance_valid,attendance_rate_pct,day_of_week,is_sunday,is_proxy_fraud
ATT0009688,2026-03-13,SCH0110,2,297,198,False,Admin,False,True,66.66666666666666,Friday,False,False
ATT0000409,2025-04-16,SCH0173,V,260,191,True,Admin,False,True,73.46153846153847,Wednesday,False,False
ATT0008733,2026-02-21,SCH0256,I,64,41,True,Unknown,False,True,64.0625,Saturday,False,False
ATT0001098,2025-09-06,0507,I,228,187,True,Headmaster,False,True,82.01754385964912,Saturday,False,False
ATT0010787,2025-07-18,SCH0479,9,188,168,True,Class Teacher,False,True,89.36170212765957,Friday,False,False
ATT0010978,2025-04-15,SCH0118,4,292,307,True,Clerk,True,False,,Tuesday,False,False
ATT0003935,2025-12-17,SCH0317,2,47,29,True,Admin,False,True,61.702127659574465,Wednesday,False,False
ATT0010372,2025-12-05,SCH0516,2,75,53,False,Clerk,False,True,70.66666666666667,Friday,False,False
,2025-04-26,SCH0219,IV,257,214,True,Clerk,False,True,83.26848249027238,Saturday,False,False
ATT0007246,2025-10-12,SCH0063,9,52,52,True,Admin,False,True,100.0,Sunday,True,True
ATT0019319,2026-03-24,SCH0508,2,277,262,True,Class Teacher,False,True,94.58483754512635,Tuesday,False,False
ATT0001494,2025-02-12,S0562,10,80,80,,Headmaster,False,True,100.0,Wednesday,False,False
ATT0015581,2026-10-01,SCH0134,6,95,64,,Class Teacher,False,True,67.36842105263158,Thursday,False,False
ATT0018410,2025-10-14,SCH0497,8,96,62,,Headmaster,False,True,64.58333333333334,Tuesday,False,False
ATT0007410,2025-07-27,SCH0285,4,86,86,True,Unknown,False,True,100.0,Sunday,True,True
ATT0011571,2025-12-11,SCH0143,2,299,215,True,Unknown,False,True,71.90635451505017,Thursday,False,False
ATT0002827,2026-09-01,SCH0171,1,57,55,,Clerk,False,True,96.49122807017544,Tuesday,False,False
ATT0012796,2025-08-20,SCH0074,5,105,73,True,Class Teacher,False,True,69.52380952380952,Wednesday,False,False
ATT0004985,2025-11-19,SCH0290,2,137,101,True,Class Teacher,False,True,73.72262773722628,Wednesday,False,False
ATT0004974,2025-06-01,SCH0201,10,202,126,,Headmaster,False,True,62.37623762376238,Sunday,True,False
ATT0013885,2025-07-08,SCH0448,3,225,159,,Class Teacher,False,True,70.66666666666667,Tuesday,False,False
ATT0002618,2025-10-20,SCH0599,IV,74,46,True,Unknown,False,True,62.16216216216216,Monday,False,False
ATT0003770,2025-05-05,SCH0574,IV,232,191,False,Unknown,False,True,82.32758620689656,Monday,False,False
ATT0016028,2026-02-15,SCH0276,III,149,155,True,Clerk,True,False,,Sunday,True,False
ATT0004192,2026-02-26,SCH0128,4,53,42,True,Headmaster,False,True,79.24528301886792,Thursday,False,False
ATT0012701,2025-04-06,0251,9,266,266,True,Clerk,False,True,100.0,Sunday,True,True
ATT0010141,2025-04-09,S0546,IV,174,152,True,Headmaster,False,True,87.35632183908046,Wednesday,False,False
ATT0019390,2025-09-10,0002,I,255,172,True,Headmaster,False,True,67.45098039215686,Wednesday,False,False
ATT0010040,2025-05-26,SCH0053,10,121,73,True,Admin,False,True,60.33057851239669,Monday,False,False
ATT0000721,2025-06-19,SCH0090,4,40,38,True,Headmaster,False,True,95.0,Thursday,False,False
ATT0018126,2025-01-05,SCH0075,V,197,151,True,Admin,False,True,76.6497461928934,Sunday,True,False
ATT0017456,2025-12-15,SCH0415,II,75,69,True,Unknown,False,True,92.0,Monday,False,False
ATT0011800,2025-12-08,SCH0118,9,157,113,True,Class Teacher,False,True,71.97452229299363,Monday,False,False
ATT0011844,2025-11-14,SCH0266,8,289,181,,Headmaster,False,True,62.629757785467135,Friday,False,False
ATT0019838,2025-06-05,SCH0389,II,185,120,False,Admin,False,True,64.86486486486487,Thursday,False,False
ATT0000937,2026-03-26,SCH0173,4,144,103,False,Class Teacher,False,True,71.52777777777779,Thursday,False,False
ATT0002993,2025-09-20,S0058,2,94,82,True,Admin,False,True,87.2340425531915,Saturday,False,False
ATT0003734,2025-05-15,SCH0060,6,259,212,,Unknown,False,True,81.85328185328186,Thursday,False,False
ATT0013532,2026-05-01,S0476,8,171,127,True,Headmaster,False,True,74.26900584795322,Friday,False,False
ATT0018231,2025-10-27,SCH0223,1,108,103,,Clerk,False,True,95.37037037037037,Monday,False,False
ATT0001007,2025-04-17,SCH0121,2,170,121,True,Class Teacher,False,True,71.17647058823529,Thursday,False,False
ATT0012726,2025-08-07,SCH0291,2,296,256,,Unknown,False,True,86.48648648648648,Thursday,False,False
ATT0002519,2026-03-10,SCH0496,III,118,78,True,Admin,False,True,66.10169491525424,Tuesday,False,False
ATT0003249,2025-05-14,S0447,8,299,211,True,Unknown,False,True,70.5685618729097,Wednesday,False,False
ATT0011119,2025-05-07,S0593,V,239,250,True,Admin,True,False,,Wednesday,False,False
ATT0015016,2025-11-09,SCH0229,8,153,147,True,Admin,False,True,96.07843137254902,Sunday,True,False
ATT0013195,2025-09-22,SCH0481,5,223,166,True,Unknown,False,True,74.43946188340807,Monday,False,False
ATT0008510,2025-08-07,SCH0055,2,168,131,True,Headmaster,False,True,77.97619047619048,Thursday,False,False
ATT0014945,2025-09-21,SCH0294,2,80,80,True,Clerk,False,True,100.0,Sunday,True,True
ATT0008301,2025-06-02,S0221,9,123,89,,Clerk,False,True,72.35772357723577,Monday,False,False
ATT0005509,2025-06-20,S0546,2,55,36,True,Headmaster,False,True,65.45454545454545,Friday,False,False
ATT0010121,2025-06-27,SCH0064,I,107,72,False,Unknown,False,True,67.28971962616822,Friday,False,False
ATT0009843,2025-07-26,SCH0428,I,187,177,,Class Teacher,False,True,94.6524064171123,Saturday,False,False
ATT0016589,2025-04-15,SCH0206,III,60,55,,Headmaster,False,True,91.66666666666666,Tuesday,False,False
ATT0007583,2025-08-12,SCH0007,3,251,216,,Clerk,False,True,86.05577689243027,Tuesday,False,False
ATT0007639,2025-05-19,SCH0012,8,123,107,,Clerk,False,True,86.99186991869918,Monday,False,False
ATT0012458,2025-04-23,SCH0426,6,255,175,True,Admin,False,True,68.62745098039215,Wednesday,False,False
ATT0013665,2025-07-22,SCH0242,V,133,101,True,Headmaster,False,True,75.93984962406014,Tuesday,False,False
ATT0011202,2025-05-31,SCH0331,V,224,198,,Clerk,False,True,88.39285714285714,Saturday,False,False
ATT0009287,2026-12-02,SCH0201,7,284,303,True,Clerk,True,False,,Wednesday,False,False
ATT0011437,2025-10-29,SCH0436,5,106,106,True,Class Teacher,False,True,100.0,Wednesday,False,False
ATT0003486,2025-09-26,SCH0182,1,180,108,True,Headmaster,False,True,60.0,Friday,False,False
ATT0017957,2026-03-23,SCH0030,8,123,119,True,Clerk,False,True,96.7479674796748,Monday,False,False
ATT0006904,2026-01-30,S0063,4,297,245,True,Unknown,False,True,82.49158249158249,Friday,False,False
ATT0011314,2025-02-07,SCH0424,III,144,113,,Headmaster,False,True,78.47222222222221,Friday,False,False
ATT0011727,2025-07-30,SCH0010,5,73,62,True,Admin,False,True,84.93150684931507,Wednesday,False,False
ATT0000483,2025-10-09,S0494,5,240,217,True,Admin,False,True,90.41666666666667,Thursday,False,False
ATT0019638,2026-02-24,SCH0207,II,271,252,,Class Teacher,False,True,92.98892988929889,Tuesday,False,False
ATT0006085,2026-02-13,SCH0200,8,106,82,True,Headmaster,False,True,77.35849056603774,Friday,False,False
ATT0010164,2026-03-10,SCH0480,4,215,180,True,Clerk,False,True,83.72093023255815,Tuesday,False,False
ATT0009876,2025-05-25,SCH0423,8,70,62,,Admin,False,True,88.57142857142857,Sunday,True,False
ATT0019616,2026-02-27,SCH0149,4,78,54,True,Admin,False,True,69.23076923076923,Friday,False,False
ATT0003474,2025-10-12,SCH0278,V,74,74,,Clerk,False,True,100.0,Sunday,True,True
ATT0015794,2026-03-17,SCH0128,2,166,155,,Clerk,False,True,93.37349397590361,Tuesday,False,False
ATT0003012,2025-04-03,SCH0348,1,239,172,,Headmaster,False,True,71.96652719665272,Thursday,False,False
ATT0015151,2025-08-22,SCH0333,6,155,113,True,Admin,False,True,72.90322580645162,Friday,False,False
,2025-06-17,SCH0084,2,66,54,True,Unknown,False,True,81.81818181818183,Tuesday,False,False
ATT0013994,2025-04-27,SCH0546,IV,230,230,True,Headmaster,False,True,100.0,Sunday,True,True
ATT0003895,2025-07-05,SCH0086,III,261,206,,Admin,False,True,78.9272030651341,Saturday,False,False
ATT0000539,2026-01-18,SCH0018,5,195,156,True,Unknown,False,True,80.0,Sunday,True,False
ATT0008539,2025-06-17,SCH0416,V,76,53,False,Unknown,False,True,69.73684210526315,Tuesday,False,False
ATT0013296,2025-05-12,SCH0319,6,240,195,True,Admin,False,True,81.25,Monday,False,False
ATT0003795,2025-04-11,SCH0137,2,130,139,,Headmaster,True,False,,Friday,False,False
ATT0019218,2025-08-01,SCH0201,II,129,81,,Admin,False,True,62.7906976744186,Friday,False,False
ATT0003482,2025-11-12,SCH0570,7,53,44,True,Headmaster,False,True,83.01886792452831,Wednesday,False,False
ATT0004167,2026-01-23,SCH0180,4,134,99,True,Headmaster,False,True,73.88059701492537,Friday,False,False
ATT0010608,2025-06-13,SCH0556,2,256,172,,Unknown,False,True,67.1875,Friday,False,False
ATT0014112,2026-01-15,SCH0477,IV,265,265,True,Headmaster,False,True,100.0,Thursday,False,False
ATT0015504,2025-10-30,SCH0186,4,73,62,True,Class Teacher,False,True,84.93150684931507,Thursday,False,False
ATT0004485,2025-05-05,SCH0384,4,234,150,True,Headmaster,False,True,64.1025641025641,Monday,False,False
ATT0006428,2025-04-21,SCH0338,3,145,152,True,Headmaster,True,False,,Monday,False,False
ATT0010991,2026-03-13,SCH0092,5,134,154,True,Unknown,True,False,,Friday,False,False
ATT0009544,2025-09-19,SCH0051,2,110,104,True,Clerk,False,True,94.54545454545455,Friday,False,False
ATT0002877,2025-04-27,0512,IV,283,259,True,Headmaster,False,True,91.51943462897526,Sunday,True,False
,2025-07-23,SCH0530,4,73,69,True,Class Teacher,False,True,94.52054794520548,Wednesday,False,False
ATT0015478,2026-03-20,SCH0228,2,239,230,,Headmaster,False,True,96.23430962343096,Friday,False,False
ATT0011145,2026-02-13,SCH0083,3,199,148,True,Headmaster,False,True,74.37185929648241,Friday,False,False
ATT0008271,2026-03-21,SCH0376,7,89,68,True,Headmaster,False,True,76.40449438202246,Saturday,False,False
ATT0002797,2025-05-24,S0468,IV,105,78,,Headmaster,False,True,74.28571428571429,Saturday,False,False
ATT0018816,2025-12-31,SCH0268,10,156,156,True,Class Teacher,False,True,100.0,Wednesday,False,False
,2025-08-20,SCH0586,V,55,45,,Headmaster,False,True,81.81818181818183,Wednesday,False,False
ATT0014530,2025-10-10,SCH0552,4,43,25,,Class Teacher,False,True,58.139534883720934,Friday,False,False
ATT0013913,2025-08-15,SCH0419,4,244,182,,Class Teacher,False,True,74.59016393442623,Friday,False,False
ATT0003911,2025-01-11,SCH0521,9,286,238,True,Admin,False,True,83.21678321678321,Saturday,False,False
ATT0007331,2025-07-08,SCH0202,V,140,114,True,Unknown,False,True,81.42857142857143,Tuesday,False,False
ATT0003499,2025-12-06,SCH0328,I,285,271,,Admin,False,True,95.08771929824562,Saturday,False,False
ATT0015422,2025-07-02,SCH0201,6,89,64,True,Admin,False,True,71.91011235955057,Wednesday,False,False
ATT0005515,2026-03-17,SCH0511,2,243,166,True,Headmaster,False,True,68.3127572016461,Tuesday,False,False
ATT0018621,2025-05-06,S0599,II,286,229,False,Class Teacher,False,True,80.06993006993007,Tuesday,False,False
ATT0002316,2025-11-03,SCH0451,2,144,96,,Headmaster,False,True,66.66666666666666,Monday,False,False
,2025-12-10,SCH0220,III,112,85,True,Clerk,False,True,75.89285714285714,Wednesday,False,False
ATT0004194,2025-12-13,SCH0486,7,110,89,True,Headmaster,False,True,80.9090909090909,Saturday,False,False
ATT0008820,2026-05-02,SCH0032,I,72,69,True,Class Teacher,False,True,95.83333333333334,Saturday,False,False
ATT0013348,2025-08-26,SCH0332,2,146,140,True,Unknown,False,True,95.8904109589041,Tuesday,False,False
ATT0015692,2025-12-17,SCH0443,6,251,264,,Unknown,True,False,,Wednesday,False,False
ATT0007663,2025-08-11,SCH0149,7,82,55,,Headmaster,False,True,67.07317073170732,Monday,False,False
ATT0002352,2025-12-02,SCH0499,6,103,103,,Headmaster,False,True,100.0,Tuesday,False,False
ATT0006578,2025-11-23,SCH0423,5,186,186,True,Unknown,False,True,100.0,Sunday,True,True
ATT0007186,2025-07-06,SCH0146,IV,222,142,,Class Teacher,False,True,63.96396396396396,Sunday,True,False
ATT0007933,2025-10-27,SCH0460,4,180,114,False,Headmaster,False,True,63.33333333333333,Monday,False,False
ATT0016150,2025-12-16,SCH0130,8,151,168,,Unknown,True,False,,Tuesday,False,False
ATT0016551,2026-02-28,SCH0168,I,265,205,,Headmaster,False,True,77.35849056603774,Saturday,False,False
ATT0017565,2025-11-29,SCH0356,1,266,200,True,Class Teacher,False,True,75.18796992481202,Saturday,False,False
ATT0013189,2025-11-21,SCH0419,IV,197,176,True,Clerk,False,True,89.34010152284264,Friday,False,False
ATT0017212,2025-05-11,S0270,II,222,213,,Headmaster,False,True,95.94594594594594,Sunday,True,False
ATT0002347,2025-12-12,SCH0066,9,162,120,False,Class Teacher,False,True,74.07407407407408,Friday,False,False
ATT0006877,2025-11-16,SCH0334,II,140,87,True,Admin,False,True,62.142857142857146,Sunday,True,False
ATT0019152,2025-11-09,0146,V,145,103,True,Admin,False,True,71.03448275862068,Sunday,True,False
ATT0004606,2025-07-25,SCH0176,III,58,38,True,Unknown,False,True,65.51724137931035,Friday,False,False
ATT0004626,2025-11-29,S0059,I,84,84,,Headmaster,False,True,100.0,Saturday,False,False
ATT0001536,2025-10-11,SCH0243,III,282,236,False,Headmaster,False,True,83.68794326241135,Saturday,False,False
ATT0001730,2026-03-03,SCH0573,2,190,184,True,Unknown,False,True,96.84210526315789,Tuesday,False,False
ATT0018882,2025-07-31,S0021,1,146,117,True,Clerk,False,True,80.13698630136986,Thursday,False,False
ATT0006210,2026-03-14,S0300,3,289,203,True,Headmaster,False,True,70.24221453287197,Saturday,False,False
ATT0007409,2026-03-12,SCH0517,10,265,213,True,Admin,False,True,80.37735849056604,Thursday,False,False
ATT0008538,2026-02-20,S0241,8,91,65,True,Class Teacher,False,True,71.42857142857143,Friday,False,False
ATT0006260,2025-10-04,SCH0178,3,254,220,,Clerk,False,True,86.61417322834646,Saturday,False,False
ATT0018685,2025-08-05,SCH0002,V,109,98,,Headmaster,False,True,89.90825688073394,Tuesday,False,False
ATT0015355,2025-08-23,SCH0274,8,271,232,True,Clerk,False,True,85.60885608856088,Saturday,False,False
ATT0019846,2025-11-12,SCH0181,II,283,219,True,Admin,False,True,77.3851590106007,Wednesday,False,False
ATT0008356,2025-04-22,SCH0234,7,157,100,,Class Teacher,False,True,63.69426751592356,Tuesday,False,False
ATT0004046,2026-11-01,SCH0102,II,116,91,,Unknown,False,True,78.44827586206897,Sunday,True,False
ATT0014197,2025-09-19,SCH0516,III,88,67,True,Admin,False,True,76.13636363636364,Friday,False,False
ATT0003777,2025-08-22,SCH0275,IV,101,73,True,Unknown,False,True,72.27722772277228,Friday,False,False
ATT0018404,2025-05-09,SCH0394,1,270,182,True,Headmaster,False,True,67.4074074074074,Friday,False,False
ATT0018754,2025-03-09,S0385,V,233,169,True,Class Teacher,False,True,72.53218884120172,Sunday,True,False
ATT0003888,2026-05-01,SCH0467,3,209,168,True,Class Teacher,False,True,80.38277511961722,Friday,False,False
ATT0016197,2026-03-16,SCH0500,IV,258,177,False,Headmaster,False,True,68.6046511627907,Monday,False,False
ATT0002146,2025-04-01,S0003,9,136,116,True,Unknown,False,True,85.29411764705883,Tuesday,False,False
ATT0000291,2025-04-24,SCH0338,9,190,161,,Headmaster,False,True,84.73684210526315,Thursday,False,False
ATT0006142,2025-06-10,SCH0525,3,219,154,,Class Teacher,False,True,70.31963470319634,Tuesday,False,False
ATT0018348,2025-09-27,SCH0537,I,83,57,False,Headmaster,False,True,68.67469879518072,Saturday,False,False
ATT0007345,2025-11-19,S0197,9,231,192,False,Clerk,False,True,83.11688311688312,Wednesday,False,False
ATT0005454,2026-01-31,SCH0586,2,226,174,,Unknown,False,True,76.99115044247787,Saturday,False,False
ATT0015763,2026-01-03,SCH0358,9,203,153,,Admin,False,True,75.36945812807882,Saturday,False,False
ATT0014682,2025-06-10,0558,IV,214,137,,Unknown,False,True,64.01869158878505,Tuesday,False,False
ATT0015957,2025-05-04,S0559,9,100,62,True,Clerk,False,True,62.0,Sunday,True,False
ATT0004601,2025-10-13,SCH0467,1,138,95,True,Headmaster,False,True,68.84057971014492,Monday,False,False
ATT0016723,2025-03-04,S0373,1,48,34,True,Class Teacher,False,True,70.83333333333334,Tuesday,False,False
ATT0019038,2025-06-25,SCH0246,7,282,240,False,Admin,False,True,85.1063829787234,Wednesday,False,False
ATT0006926,2026-06-01,SCH0464,1,261,212,True,Unknown,False,True,81.22605363984674,Monday,False,False
ATT0017841,2025-08-30,SCH0021,10,89,59,True,Clerk,False,True,66.29213483146067,Saturday,False,False
ATT0016529,2025-08-20,SCH0410,I,156,96,True,Headmaster,False,True,61.53846153846154,Wednesday,False,False
ATT0011545,2025-04-09,S0050,3,135,107,True,Unknown,False,True,79.25925925925927,Wednesday,False,False
ATT0004464,2025-07-06,0551,9,211,211,,Unknown,False,True,100.0,Sunday,True,True
ATT0011200,2025-06-28,0295,IV,127,94,True,Clerk,False,True,74.01574803149606,Saturday,False,False
ATT0006406,2026-02-07,SCH0251,5,110,76,,Headmaster,False,True,69.0909090909091,Saturday,False,False
ATT0014002,2025-08-16,SCH0069,II,52,44,True,Admin,False,True,84.61538461538461,Saturday,False,False
ATT0010561,2025-04-07,0309,3,274,214,False,Headmaster,False,True,78.1021897810219,Monday,False,False
ATT0017411,2025-04-12,SCH0236,4,212,146,True,Admin,False,True,68.86792452830188,Saturday,False,False
ATT0005044,2026-04-01,SCH0092,10,248,235,,Headmaster,False,True,94.75806451612904,Wednesday,False,False
ATT0006914,2025-06-25,0308,I,283,181,True,Headmaster,False,True,63.957597173144876,Wednesday,False,False
ATT0010118,2025-10-09,SCH0518,II,76,54,True,Class Teacher,False,True,71.05263157894737,Thursday,False,False
ATT0013406,2025-04-23,SCH0295,1,175,117,,Headmaster,False,True,66.85714285714286,Wednesday,False,False
ATT0002715,2025-11-01,0170,IV,96,91,True,Headmaster,False,True,94.79166666666666,Saturday,False,False
ATT0007756,2026-10-03,SCH0384,9,262,241,,Unknown,False,True,91.98473282442748,Saturday,False,False
ATT0011582,2025-07-15,SCH0465,II,64,59,True,Headmaster,False,True,92.1875,Tuesday,False,False
ATT0017873,2025-10-13,SCH0310,2,156,93,True,Unknown,False,True,59.61538461538461,Monday,False,False
ATT0019426,2025-05-12,S0578,10,184,136,True,Class Teacher,False,True,73.91304347826086,Monday,False,False
ATT0009350,2025-12-09,SCH0117,I,266,182,True,Headmaster,False,True,68.42105263157895,Tuesday,False,False
ATT0019161,2025-05-29,SCH0177,I,119,95,True,Headmaster,False,True,79.83193277310924,Thursday,False,False
ATT0015139,2025-09-11,SCH0037,2,260,161,True,Clerk,False,True,61.92307692307693,Thursday,False,False
ATT0005002,2025-02-12,SCH0509,3,121,113,True,Headmaster,False,True,93.38842975206612,Wednesday,False,False
ATT0006889,2025-10-10,SCH0336,I,259,160,,Class Teacher,False,True,61.77606177606177,Friday,False,False
ATT0017025,2025-06-06,SCH0321,V,216,188,True,Class Teacher,False,True,87.03703703703704,Friday,False,False
ATT0005208,2025-08-16,SCH0235,3,54,47,True,Headmaster,False,True,87.03703703703704,Saturday,False,False
ATT0014641,2025-12-05,SCH0268,III,107,64,False,Headmaster,False,True,59.813084112149525,Friday,False,False
ATT0006247,2025-08-25,SCH0110,5,180,121,True,Admin,False,True,67.22222222222223,Monday,False,False
ATT0004025,2025-09-16,SCH0077,1,99,72,,Unknown,False,True,72.72727272727273,Tuesday,False,False
ATT0006686,2025-09-15,SCH0067,III,205,162,True,Headmaster,False,True,79.02439024390245,Monday,False,False
ATT0015875,2025-10-29,SCH0267,6,96,65,,Clerk,False,True,67.70833333333334,Wednesday,False,False
ATT0015750,2025-12-18,SCH0086,V,65,49,True,Clerk,False,True,75.38461538461539,Thursday,False,False
,2025-12-03,SCH0483,8,222,138,True,Headmaster,False,True,62.16216216216216,Wednesday,False,False
