record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,attendance_rate,impossible_attendance_flag,proxy_attendance_flag,record_id_missing_flag
ATT0010040,2025-05-26,SCH0053,10,121,73,Present,Admin,60.33057851239669,False,False,False
ATT0000721,2025-06-19,SCH0090,4,40,38,Present,Headmaster,95.0,False,False,False
ATT0018126,2025-01-05,SCH0075,5,197,151,Present,Admin,76.6497461928934,False,False,False
ATT0017456,2025-12-15,SCH0415,2,75,69,Present,Unknown,92.0,False,False,False
ATT0011800,2025-12-08,SCH0118,9,157,113,Present,Class Teacher,71.97452229299363,False,False,False
ATT0011844,2025-11-14,SCH0266,8,289,181,Present,Headmaster,62.629757785467135,False,False,False
ATT0019838,2025-06-05,SCH0389,2,185,120,Absent,Admin,64.86486486486487,False,False,False
ATT0000937,2026-03-26,SCH0173,4,144,103,Absent,Class Teacher,71.52777777777779,False,False,False
ATT0002993,2025-09-20,SCH0058,2,94,82,Present,Admin,87.2340425531915,False,False,False
ATT0003734,2025-05-15,SCH0060,6,259,212,Unknown,Unknown,81.85328185328186,False,False,False
ATT0013532,2026-05-01,SCH0476,8,171,127,Present,Headmaster,74.26900584795322,False,False,False
ATT0018231,2025-10-27,SCH0223,1,108,103,Present,Clerk,95.37037037037037,False,False,False
ATT0001007,2025-04-17,SCH0121,2,170,121,Present,Class Teacher,71.17647058823529,False,False,False
ATT0012726,2025-08-07,SCH0291,2,296,256,Present,Unknown,86.48648648648648,False,False,False
ATT0002519,2026-03-10,SCH0496,3,118,78,Present,Admin,66.10169491525424,False,False,False
ATT0003249,2025-05-14,SCH0447,8,299,211,Present,Unknown,70.5685618729097,False,False,False
ATT0011119,2025-05-07,SCH0593,5,239,250,Present,Admin,,True,False,False
ATT0015016,2025-11-09,SCH0229,8,153,147,Present,Admin,96.07843137254902,False,False,False
ATT0013195,2025-09-22,SCH0481,5,223,166,Present,Unknown,74.43946188340807,False,False,False
ATT0008510,2025-08-07,SCH0055,2,168,131,Present,Headmaster,77.97619047619048,False,False,False
ATT0014945,2025-09-21,SCH0294,2,80,80,Present,Clerk,100.0,False,True,False
ATT0008301,2025-06-02,SCH0221,9,123,89,Present,Clerk,72.35772357723577,False,False,False
ATT0005509,2025-06-20,SCH0546,2,55,36,Present,Headmaster,65.45454545454545,False,False,False
ATT0010121,2025-06-27,SCH0064,1,107,72,Absent,Unknown,67.28971962616822,False,False,False
ATT0009843,2025-07-26,SCH0428,1,187,177,Present,Class Teacher,94.6524064171123,False,False,False
ATT0016589,2025-04-15,SCH0206,3,60,55,Present,Headmaster,91.66666666666666,False,False,False
ATT0007583,2025-08-12,SCH0007,3,251,216,Present,Clerk,86.05577689243027,False,False,False
ATT0007639,2025-05-19,SCH0012,8,123,107,Present,Clerk,86.99186991869918,False,False,False
ATT0012458,2025-04-23,SCH0426,6,255,175,Present,Admin,68.62745098039215,False,False,False
ATT0013665,2025-07-22,SCH0242,5,133,101,Present,Headmaster,75.93984962406014,False,False,False
ATT0011202,2025-05-31,SCH0331,5,224,198,Unknown,Clerk,88.39285714285714,False,False,False
ATT0009287,2026-12-02,SCH0201,7,284,303,Present,Clerk,,True,False,False
ATT0011437,2025-10-29,SCH0436,5,106,106,Present,Class Teacher,100.0,False,False,False
ATT0003486,2025-09-26,SCH0182,1,180,108,Present,Headmaster,60.0,False,False,False
ATT0017957,2026-03-23,SCH0030,8,123,119,Present,Clerk,96.7479674796748,False,False,False
ATT0006904,2026-01-30,SCH0063,4,297,245,Present,Unknown,82.49158249158249,False,False,False
ATT0011314,2025-02-07,SCH0424,3,144,113,Present,Headmaster,78.47222222222221,False,False,False
ATT0011727,2025-07-30,SCH0010,5,73,62,Present,Admin,84.93150684931507,False,False,False
ATT0000483,2025-10-09,SCH0494,5,240,217,Present,Admin,90.41666666666667,False,False,False
ATT0019638,2026-02-24,SCH0207,2,271,252,Present,Class Teacher,92.98892988929889,False,False,False
ATT0006085,2026-02-13,SCH0200,8,106,82,Present,Headmaster,77.35849056603774,False,False,False
ATT0010164,2026-03-10,SCH0480,4,215,180,Present,Clerk,83.72093023255815,False,False,False
ATT0009876,2025-05-25,SCH0423,8,70,62,Present,Admin,88.57142857142857,False,False,False
ATT0019616,2026-02-27,SCH0149,4,78,54,Present,Admin,69.23076923076923,False,False,False
ATT0003474,2025-10-12,SCH0278,5,74,74,Present,Clerk,100.0,False,True,False
ATT0015794,2026-03-17,SCH0128,2,166,155,Present,Clerk,93.37349397590361,False,False,False
ATT0003012,2025-04-03,SCH0348,1,239,172,Present,Headmaster,71.96652719665272,False,False,False
ATT0015151,2025-08-22,SCH0333,6,155,113,Present,Admin,72.90322580645162,False,False,False
,2025-06-17,SCH0084,2,66,54,Present,Unknown,81.81818181818183,False,False,True
ATT0013994,2025-04-27,SCH0546,4,230,230,Present,Headmaster,100.0,False,True,False
ATT0003895,2025-07-05,SCH0086,3,261,206,Unknown,Admin,78.9272030651341,False,False,False
ATT0000539,2026-01-18,SCH0018,5,195,156,Present,Unknown,80.0,False,False,False
ATT0008539,2025-06-17,SCH0416,5,76,53,Absent,Unknown,69.73684210526315,False,False,False
ATT0013296,2025-05-12,SCH0319,6,240,195,Present,Admin,81.25,False,False,False
ATT0003795,2025-04-11,SCH0137,2,130,139,Present,Headmaster,,True,False,False
ATT0019218,2025-08-01,SCH0201,2,129,81,Present,Admin,62.7906976744186,False,False,False
ATT0003482,2025-11-12,SCH0570,7,53,44,Present,Headmaster,83.01886792452831,False,False,False
ATT0004167,2026-01-23,SCH0180,4,134,99,Present,Headmaster,73.88059701492537,False,False,False
ATT0010608,2025-06-13,SCH0556,2,256,172,Present,Unknown,67.1875,False,False,False
ATT0014112,2026-01-15,SCH0477,4,265,265,Present,Headmaster,100.0,False,False,False
ATT0015504,2025-10-30,SCH0186,4,73,62,Present,Class Teacher,84.93150684931507,False,False,False
ATT0004485,2025-05-05,SCH0384,4,234,150,Present,Headmaster,64.1025641025641,False,False,False
ATT0006428,2025-04-21,SCH0338,3,145,152,Present,Headmaster,,True,False,False
ATT0010991,2026-03-13,SCH0092,5,134,154,Present,Unknown,,True,False,False
ATT0009544,2025-09-19,SCH0051,2,110,104,Present,Clerk,94.54545454545455,False,False,False
ATT0002877,2025-04-27,SCH0512,4,283,259,Present,Headmaster,91.51943462897526,False,False,False
,2025-07-23,SCH0530,4,73,69,Present,Class Teacher,94.52054794520548,False,False,True
ATT0015478,2026-03-20,SCH0228,2,239,230,Present,Headmaster,96.23430962343096,False,False,False
ATT0011145,2026-02-13,SCH0083,3,199,148,Present,Headmaster,74.37185929648241,False,False,False
ATT0008271,2026-03-21,SCH0376,7,89,68,Present,Headmaster,76.40449438202246,False,False,False
ATT0002797,2025-05-24,SCH0468,4,105,78,Present,Headmaster,74.28571428571429,False,False,False
ATT0018816,2025-12-31,SCH0268,10,156,156,Present,Class Teacher,100.0,False,False,False
,2025-08-20,SCH0586,5,55,45,Absent,Headmaster,81.81818181818183,False,False,True
ATT0014530,2025-10-10,SCH0552,4,43,25,Absent,Class Teacher,58.139534883720934,False,False,False
ATT0013913,2025-08-15,SCH0419,4,244,182,Present,Class Teacher,74.59016393442623,False,False,False
ATT0003911,2025-01-11,SCH0521,9,286,238,Present,Admin,83.21678321678321,False,False,False
ATT0007331,2025-07-08,SCH0202,5,140,114,Present,Unknown,81.42857142857143,False,False,False
ATT0003499,2025-12-06,SCH0328,1,285,271,Unknown,Admin,95.08771929824562,False,False,False
ATT0015422,2025-07-02,SCH0201,6,89,64,Present,Admin,71.91011235955057,False,False,False
ATT0005515,2026-03-17,SCH0511,2,243,166,Present,Headmaster,68.3127572016461,False,False,False
ATT0018621,2025-05-06,SCH0599,2,286,229,Absent,Class Teacher,80.06993006993007,False,False,False
ATT0002316,2025-11-03,SCH0451,2,144,96,Unknown,Headmaster,66.66666666666666,False,False,False
,2025-12-10,SCH0220,3,112,85,Present,Clerk,75.89285714285714,False,False,True
ATT0004194,2025-12-13,SCH0486,7,110,89,Present,Headmaster,80.9090909090909,False,False,False
ATT0008820,2026-05-02,SCH0032,1,72,69,Present,Class Teacher,95.83333333333334,False,False,False
ATT0013348,2025-08-26,SCH0332,2,146,140,Present,Unknown,95.8904109589041,False,False,False
ATT0015692,2025-12-17,SCH0443,6,251,264,Present,Unknown,,True,False,False
ATT0007663,2025-08-11,SCH0149,7,82,55,Present,Headmaster,67.07317073170732,False,False,False
ATT0002352,2025-12-02,SCH0499,6,103,103,Unknown,Headmaster,100.0,False,False,False
ATT0006578,2025-11-23,SCH0423,5,186,186,Present,Unknown,100.0,False,True,False
ATT0007186,2025-07-06,SCH0146,4,222,142,Present,Class Teacher,63.96396396396396,False,False,False
ATT0007933,2025-10-27,SCH0460,4,180,114,Absent,Headmaster,63.33333333333333,False,False,False
ATT0016150,2025-12-16,SCH0130,8,151,168,Unknown,Unknown,,True,False,False
ATT0016551,2026-02-28,SCH0168,1,265,205,Present,Headmaster,77.35849056603774,False,False,False
ATT0017565,2025-11-29,SCH0356,1,266,200,Present,Class Teacher,75.18796992481202,False,False,False
ATT0013189,2025-11-21,SCH0419,4,197,176,Present,Clerk,89.34010152284264,False,False,False
ATT0017212,2025-05-11,SCH0270,2,222,213,Present,Headmaster,95.94594594594594,False,False,False
ATT0002347,2025-12-12,SCH0066,9,162,120,Absent,Class Teacher,74.07407407407408,False,False,False
ATT0006877,2025-11-16,SCH0334,2,140,87,Present,Admin,62.142857142857146,False,False,False
ATT0019152,2025-11-09,SCH0146,5,145,103,Present,Admin,71.03448275862068,False,False,False
ATT0004606,2025-07-25,SCH0176,3,58,38,Present,Unknown,65.51724137931035,False,False,False
ATT0004626,2025-11-29,SCH0059,1,84,84,Present,Headmaster,100.0,False,False,False
ATT0001536,2025-10-11,SCH0243,3,282,236,Absent,Headmaster,83.68794326241135,False,False,False
ATT0001730,2026-03-03,SCH0573,2,190,184,Present,Unknown,96.84210526315789,False,False,False
ATT0018882,2025-07-31,SCH0021,1,146,117,Present,Clerk,80.13698630136986,False,False,False
ATT0006210,2026-03-14,SCH0300,3,289,203,Present,Headmaster,70.24221453287197,False,False,False
ATT0007409,2026-03-12,SCH0517,10,265,213,Present,Admin,80.37735849056604,False,False,False
ATT0008538,2026-02-20,SCH0241,8,91,65,Present,Class Teacher,71.42857142857143,False,False,False
ATT0006260,2025-10-04,SCH0178,3,254,220,Present,Clerk,86.61417322834646,False,False,False
ATT0018685,2025-08-05,SCH0002,5,109,98,Present,Headmaster,89.90825688073394,False,False,False
ATT0015355,2025-08-23,SCH0274,8,271,232,Present,Clerk,85.60885608856088,False,False,False
ATT0019846,2025-11-12,SCH0181,2,283,219,Present,Admin,77.3851590106007,False,False,False
ATT0008356,2025-04-22,SCH0234,7,157,100,Present,Class Teacher,63.69426751592356,False,False,False
ATT0004046,2026-11-01,SCH0102,2,116,91,Present,Unknown,78.44827586206897,False,False,False
ATT0014197,2025-09-19,SCH0516,3,88,67,Present,Admin,76.13636363636364,False,False,False
ATT0003777,2025-08-22,SCH0275,4,101,73,Present,Unknown,72.27722772277228,False,False,False
ATT0018404,2025-05-09,SCH0394,1,270,182,Present,Headmaster,67.4074074074074,False,False,False
ATT0018754,2025-03-09,SCH0385,5,233,169,Present,Class Teacher,72.53218884120172,False,False,False
ATT0003888,2026-05-01,SCH0467,3,209,168,Present,Class Teacher,80.38277511961722,False,False,False
ATT0016197,2026-03-16,SCH0500,4,258,177,Absent,Headmaster,68.6046511627907,False,False,False
ATT0002146,2025-04-01,SCH0003,9,136,116,Present,Unknown,85.29411764705883,False,False,False
ATT0000291,2025-04-24,SCH0338,9,190,161,Unknown,Headmaster,84.73684210526315,False,False,False
ATT0006142,2025-06-10,SCH0525,3,219,154,Present,Class Teacher,70.31963470319634,False,False,False
ATT0018348,2025-09-27,SCH0537,1,83,57,Absent,Headmaster,68.67469879518072,False,False,False
ATT0007345,2025-11-19,SCH0197,9,231,192,Absent,Clerk,83.11688311688312,False,False,False
ATT0005454,2026-01-31,SCH0586,2,226,174,Present,Unknown,76.99115044247787,False,False,False
ATT0015763,2026-01-03,SCH0358,9,203,153,Present,Admin,75.36945812807882,False,False,False
ATT0014682,2025-06-10,SCH0558,4,214,137,Unknown,Unknown,64.01869158878505,False,False,False
ATT0015957,2025-05-04,SCH0559,9,100,62,Present,Clerk,62.0,False,False,False
ATT0004601,2025-10-13,SCH0467,1,138,95,Present,Headmaster,68.84057971014492,False,False,False
ATT0016723,2025-03-04,SCH0373,1,48,34,Present,Class Teacher,70.83333333333334,False,False,False
ATT0019038,2025-06-25,SCH0246,7,282,240,Absent,Admin,85.1063829787234,False,False,False
ATT0006926,2026-06-01,SCH0464,1,261,212,Present,Unknown,81.22605363984674,False,False,False
ATT0017841,2025-08-30,SCH0021,10,89,59,Present,Clerk,66.29213483146067,False,False,False
ATT0016529,2025-08-20,SCH0410,1,156,96,Present,Headmaster,61.53846153846154,False,False,False
ATT0011545,2025-04-09,SCH0050,3,135,107,Present,Unknown,79.25925925925927,False,False,False
ATT0004464,2025-07-06,SCH0551,9,211,211,Unknown,Unknown,100.0,False,True,False
ATT0011200,2025-06-28,SCH0295,4,127,94,Present,Clerk,74.01574803149606,False,False,False
ATT0006406,2026-02-07,SCH0251,5,110,76,Present,Headmaster,69.0909090909091,False,False,False
ATT0014002,2025-08-16,SCH0069,2,52,44,Present,Admin,84.61538461538461,False,False,False
ATT0010561,2025-04-07,SCH0309,3,274,214,Absent,Headmaster,78.1021897810219,False,False,False
ATT0017411,2025-04-12,SCH0236,4,212,146,Present,Admin,68.86792452830188,False,False,False
ATT0005044,2026-04-01,SCH0092,10,248,235,Present,Headmaster,94.75806451612904,False,False,False
ATT0006914,2025-06-25,SCH0308,1,283,181,Present,Headmaster,63.957597173144876,False,False,False
ATT0010118,2025-10-09,SCH0518,2,76,54,Present,Class Teacher,71.05263157894737,False,False,False
ATT0013406,2025-04-23,SCH0295,1,175,117,Present,Headmaster,66.85714285714286,False,False,False
ATT0002715,2025-11-01,SCH0170,4,96,91,Present,Headmaster,94.79166666666666,False,False,False
ATT0007756,2026-10-03,SCH0384,9,262,241,Present,Unknown,91.98473282442748,False,False,False
ATT0011582,2025-07-15,SCH0465,2,64,59,Present,Headmaster,92.1875,False,False,False
ATT0017873,2025-10-13,SCH0310,2,156,93,Present,Unknown,59.61538461538461,False,False,False
ATT0019426,2025-05-12,SCH0578,10,184,136,Present,Class Teacher,73.91304347826086,False,False,False
ATT0009350,2025-12-09,SCH0117,1,266,182,Present,Headmaster,68.42105263157895,False,False,False
ATT0019161,2025-05-29,SCH0177,1,119,95,Present,Headmaster,79.83193277310924,False,False,False
ATT0015139,2025-09-11,SCH0037,2,260,161,Present,Clerk,61.92307692307693,False,False,False
ATT0005002,2025-02-12,SCH0509,3,121,113,Present,Headmaster,93.38842975206612,False,False,False
ATT0006889,2025-10-10,SCH0336,1,259,160,Present,Class Teacher,61.77606177606177,False,False,False
ATT0017025,2025-06-06,SCH0321,5,216,188,Present,Class Teacher,87.03703703703704,False,False,False
ATT0005208,2025-08-16,SCH0235,3,54,47,Present,Headmaster,87.03703703703704,False,False,False
ATT0014641,2025-12-05,SCH0268,3,107,64,Absent,Headmaster,59.813084112149525,False,False,False
ATT0006247,2025-08-25,SCH0110,5,180,121,Present,Admin,67.22222222222223,False,False,False
ATT0004025,2025-09-16,SCH0077,1,99,72,Present,Unknown,72.72727272727273,False,False,False
ATT0006686,2025-09-15,SCH0067,3,205,162,Present,Headmaster,79.02439024390245,False,False,False
ATT0015875,2025-10-29,SCH0267,6,96,65,Present,Clerk,67.70833333333334,False,False,False
ATT0015750,2025-12-18,SCH0086,5,65,49,Present,Clerk,75.38461538461539,False,False,False
,2025-12-03,SCH0483,8,222,138,Present,Headmaster,62.16216216216216,False,False,True
ATT0016427,2025-06-24,SCH0558,7,163,169,Absent,Admin,,True,False,False
ATT0008887,2026-01-12,SCH0127,7,174,149,Absent,Headmaster,85.63218390804597,False,False,False
ATT0013727,2025-04-20,SCH0486,6,254,182,Present,Headmaster,71.65354330708661,False,False,False
ATT0014255,2025-09-05,SCH0381,7,49,45,Absent,Headmaster,91.83673469387756,False,False,False
ATT0018493,2025-02-10,SCH0155,8,253,228,Present,Headmaster,90.11857707509881,False,False,False
ATT0018903,2025-09-14,SCH0187,9,289,289,Present,Admin,100.0,False,True,False
ATT0016984,2025-07-13,SCH0027,4,161,161,Present,Unknown,100.0,False,True,False
ATT0006271,2026-01-23,SCH0082,1,177,127,Present,Admin,71.75141242937853,False,False,False
ATT0003166,2025-04-15,SCH0459,8,217,217,Present,Headmaster,100.0,False,False,False
ATT0008442,2025-07-07,SCH0126,1,98,65,Present,Headmaster,66.3265306122449,False,False,False
ATT0011675,2025-11-04,SCH0228,2,293,193,Present,Admin,65.8703071672355,False,False,False
ATT0009619,2025-08-18,SCH0298,4,86,60,Present,Class Teacher,69.76744186046511,False,False,False
ATT0001769,2025-11-23,SCH0271,1,250,250,Present,Unknown,100.0,False,True,False
ATT0003208,2026-01-10,SCH0388,1,76,67,Present,Class Teacher,88.1578947368421,False,False,False
ATT0019518,2026-02-12,SCH0556,4,298,252,Present,Class Teacher,84.56375838926175,False,False,False
ATT0011688,2026-03-07,SCH0425,5,114,72,Present,Unknown,63.1578947368421,False,False,False
ATT0011821,2026-01-01,SCH0243,3,67,45,Present,Class Teacher,67.16417910447761,False,False,False
ATT0014908,2025-07-13,SCH0276,10,55,53,Present,Class Teacher,96.36363636363636,False,False,False
ATT0002327,2025-08-18,SCH0390,8,184,161,Present,Headmaster,87.5,False,False,False
ATT0010511,2025-10-03,SCH0054,10,300,224,Absent,Headmaster,74.66666666666667,False,False,False
ATT0013745,2025-07-04,SCH0226,6,178,169,Present,Headmaster,94.9438202247191,False,False,False
ATT0015488,2025-05-03,SCH0132,2,289,248,Present,Unknown,85.81314878892734,False,False,False
ATT0013050,2026-06-03,SCH0539,1,188,161,Present,Headmaster,85.63829787234043,False,False,False
ATT0019900,2026-01-30,SCH0432,4,135,92,Absent,Unknown,68.14814814814815,False,False,False
ATT0012579,2026-03-23,SCH0283,6,137,114,Present,Clerk,83.21167883211679,False,False,False
ATT0016862,2025-12-01,SCH0504,9,272,193,Present,Headmaster,70.95588235294117,False,False,False
ATT0002517,2025-12-02,SCH0144,3,141,91,Present,Headmaster,64.53900709219859,False,False,False
ATT0000641,2025-06-09,SCH0062,6,141,141,Present,Headmaster,100.0,False,False,False
ATT0008638,2025-06-25,SCH0528,2,197,172,Present,Class Teacher,87.30964467005076,False,False,False
ATT0012629,2026-01-07,SCH0351,3,279,264,Present,Clerk,94.6236559139785,False,False,False
ATT0000829,2025-09-04,SCH0571,7,168,145,Present,Admin,86.30952380952381,False,False,False
ATT0008704,2025-06-07,SCH0260,6,151,142,Absent,Unknown,94.03973509933775,False,False,False
ATT0005199,2026-03-27,SCH0019,3,259,247,Present,Headmaster,95.36679536679536,False,False,False
ATT0005747,2025-10-01,SCH0168,1,211,140,Absent,Headmaster,66.35071090047393,False,False,False
ATT0003586,2025-06-15,SCH0163,1,113,108,Present,Unknown,95.57522123893806,False,False,False
ATT0010105,2026-03-19,SCH0599,1,247,210,Issue,Headmaster,85.02024291497976,False,False,False
ATT0006849,2025-10-16,SCH0065,2,81,69,Present,Headmaster,85.18518518518519,False,False,False
ATT0013567,2026-01-07,SCH0263,4,216,137,Present,Class Teacher,63.42592592592593,False,False,False
ATT0012262,2025-06-26,SCH0442,4,146,125,Present,Headmaster,85.61643835616438,False,False,False
ATT0010549,2026-01-02,SCH0156,4,214,214,Present,Class Teacher,100.0,False,False,False
ATT0000912,2025-10-19,SCH0171,2,241,241,Present,Headmaster,100.0,False,True,False
ATT0016865,2025-11-09,SCH0041,3,223,223,Present,Unknown,100.0,False,True,False
ATT0017981,2025-11-24,SCH0301,9,83,65,Present,Class Teacher,78.3132530120482,False,False,False
ATT0010926,2025-07-03,SCH0105,1,188,116,Present,Headmaster,61.702127659574465,False,False,False
ATT0019925,2025-09-29,SCH0536,5,293,190,Present,Admin,64.84641638225256,False,False,False
